RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
826,826,2026-03-03 19:53:06.1942286,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""PackageAppInstaller""}]}}"
827,827,2026-03-03 19:53:06.1990995,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""PackageSourceUri""}]}}"
828,828,2026-03-03 19:53:06.1991333,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""NULL""}]}}"
829,829,2026-03-03 19:53:06.5350431,245,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""ErrorCode"",""#text"":""0x0""},{""@Name"":""MachineSize_Before"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_Before"",""#text"":""0""},{""@Name"":""DeploymentSize_Before"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_Before"",""#text"":""0""},{""@Name"":""MachineSize_After"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_After"",""#text"":""0""},{""@Name"":""DeploymentSize_After"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_After"",""#text"":""327680""},{""@Name"":""MaintenancePerformed"",""#text"":""0xD3""}]}}"
830,830,2026-03-03 19:53:09.3474844,269,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
831,831,2026-03-03 19:53:10.3357183,216,Info,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2580,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""ProcessId"",""#text"":""2504""}}}"
832,832,2026-03-03 19:53:11.1892546,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,3208,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
833,833,2026-03-03 20:07:05.9432611,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,2044,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
834,834,2026-03-03 20:14:01.6415972,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5660,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
835,835,2026-03-03 21:55:15.0489705,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,3868,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
836,836,2026-03-03 22:55:44.7819237,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,1984,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
837,837,2026-03-03 23:55:45.1766310,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5280,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
838,838,2026-03-03 23:56:02.1240160,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,1296,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
839,839,2026-03-03 23:56:02.1494747,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,1296,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
840,840,2026-03-03 23:56:02.1585227,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5260,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
841,841,2026-03-03 23:56:02.1634565,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5260,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2504""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
842,842,2026-03-04 00:55:45.6000286,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,6504,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
843,843,2026-03-04 01:55:46.0200698,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,6032,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
844,844,2026-03-04 02:55:46.2802446,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,4796,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
845,845,2026-03-04 03:37:43.7557566,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,3880,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
846,846,2026-03-04 03:55:46.5024829,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5992,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
847,847,2026-03-04 04:10:40.8022610,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,5680,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
848,848,2026-03-04 04:42:04.9737491,242,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,4964,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
849,849,2026-03-04 04:42:04.9737515,243,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2504,4964,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
850,850,2026-03-05 03:30:48.1251074,223,Info,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""SchemaVersion"",""#text"":""29696""},{""@Name"":""Filename"",""#text"":""C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd""}]}}"
851,851,2026-03-05 03:30:48.1362755,223,Info,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""SchemaVersion"",""#text"":""29696""},{""@Name"":""Filename"",""#text"":""C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd""}]}}"
852,852,2026-03-05 03:30:48.4978221,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""AppInstaller""}]}}"
853,853,2026-03-05 03:30:48.5192834,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""AppInstallerUri""}]}}"
854,854,2026-03-05 03:30:48.5241287,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""AppxManifest""}]}}"
855,855,2026-03-05 03:30:48.5327406,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""AutoUpdatePackage""}]}}"
856,856,2026-03-05 03:30:48.5432997,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""ContentGroup""}]}}"
857,857,2026-03-05 03:30:48.5500468,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""ContentGroupFile""}]}}"
858,858,2026-03-05 03:30:48.6923098,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""File""}]}}"
859,859,2026-03-05 03:30:48.6992767,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""PackageAppInstaller""}]}}"
860,860,2026-03-05 03:30:48.7081745,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""PackageSourceUri""}]}}"
861,861,2026-03-05 03:30:48.7081966,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""NULL""}]}}"
862,862,2026-03-05 03:30:49.1427804,265,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":[{""@Name"":""ErrorCode"",""#text"":""0x0""},{""@Name"":""Options"",""#text"":""0x0""},{""@Name"":""MachineDatabase_Pages"",""#text"":""0""},{""@Name"":""MachineDatabase_PagesCheckpointed"",""#text"":""0""},{""@Name"":""DeploymentDatabase_Pages"",""#text"":""0""},{""@Name"":""DeploymentDatabase_PagesCheckpointed"",""#text"":""0""}]}}"
863,863,2026-03-05 03:30:52.9369658,245,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""ErrorCode"",""#text"":""0x0""},{""@Name"":""MachineSize_Before"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_Before"",""#text"":""0""},{""@Name"":""DeploymentSize_Before"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_Before"",""#text"":""0""},{""@Name"":""MachineSize_After"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_After"",""#text"":""0""},{""@Name"":""DeploymentSize_After"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_After"",""#text"":""0""},{""@Name"":""MaintenancePerformed"",""#text"":""0xD3""}]}}"
864,864,2026-03-05 03:30:54.8069324,269,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
865,865,2026-03-05 03:30:55.3700553,216,Info,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2776,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""ProcessId"",""#text"":""2600""}}}"
866,866,2026-03-05 03:30:56.1533301,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,4020,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
867,867,2026-03-05 03:43:11.1432064,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,6596,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
868,868,2026-03-05 03:43:11.1756368,284,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,6596,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
869,869,2026-03-05 03:43:11.1964310,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2592,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
870,870,2026-03-05 03:43:11.2005128,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,2592,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""2600""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
871,871,2026-03-05 04:33:00.5961231,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,5684,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
872,872,2026-03-05 05:32:22.2879899,242,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,6156,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
873,873,2026-03-05 05:32:22.2879913,243,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2600,6156,vm-final-lab-wo,5,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
